time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb,HR, hs, Az,precip, Td
2005-07-12 13:00:00+00:00,975,179,969,826,30.4,41,74.6,13.3,0.0,15.6
2005-07-12 14:00:00+00:00,935,159,920,837,30.9,39,67.8,52.3,0.0,15.4
2005-07-12 15:00:00+00:00,836,137,800,832,31.1,36,57.2,72.2,0.0,14.4
2005-07-12 16:00:00+00:00,688,110,621,810,31.1,35,45.5,84.2,0.0,13.7
2005-07-12 17:00:00+00:00,508,82,406,773,30.7,34,33.5,93.4,0.0,13.0
2005-07-12 18:00:00+00:00,306,68,180,644,29.9,35,21.7,101.5,0.0,12.9
2005-07-12 19:00:00+00:00,120,47,37,410,28.9,38,10.2,110.0,0.0,13.3
2005-07-12 20:00:00+00:00,2,2,2,0,27.8,42,0.0,118.4,0.0,13.9
2005-07-12 21:00:00+00:00,0,0,0,0,26.8,48,0.0,128.3,0.0,14.7
2005-07-12 22:00:00+00:00,0,0,0,0,25.8,49,0.0,139.4,0.0,14.2
2005-07-12 23:00:00+00:00,0,0,0,0,24.8,50,0.0,152.6,0.0,13.9
2005-07-13 00:00:00+00:00,0,0,0,0,24.2,55,0.0,-167.6,0.0,14.7
2005-07-13 01:00:00+00:00,0,0,0,0,23.5,53,0.0,-175.5,0.0,13.4
2005-07-13 02:00:00+00:00,0,0,0,0,22.8,57,0.0,-160.1,0.0,13.8
2005-07-13 03:00:00+00:00,0,0,0,0,22.4,56,0.0,-145.6,0.0,13.1
2005-07-13 04:00:00+00:00,0,0,0,0,22.0,56,0.0,-133.4,0.0,13.0
2005-07-13 05:00:00+00:00,0,0,0,0,21.7,55,0.0,-123.1,0.0,12.2
2005-07-13 06:00:00+00:00,20,20,18,0,22.0,56,4.7,-114.0,0.0,12.7
2005-07-13 07:00:00+00:00,204,101,104,376,23.4,50,15.9,-105.4,0.0,12.3
2005-07-13 08:00:00+00:00,398,88,289,668,24.9,43,27.6,-97.4,0.0,11.3
2005-07-13 09:00:00+00:00,588,114,510,745,26.3,38,39.5,-88.6,0.0,11.0
2005-07-13 10:00:00+00:00,754,145,707,780,27.7,34,51.4,-78.4,0.0,10.4
2005-07-13 11:00:00+00:00,871,185,849,772,28.9,30,62.8,-63.3,0.0,9.7
2005-07-13 12:00:00+00:00,941,210,932,769,29.9,27,72.0,-35.4,0.0,9.1
2005-07-13 13:00:00+00:00,957,212,951,773,30.7,24,74.5,13.2,0.0,7.9
2005-07-13 14:00:00+00:00,923,178,910,805,31.2,22,67.8,52.1,0.0,7.1
2005-07-13 15:00:00+00:00,835,138,800,829,31.5,21,57.1,72.0,0.0,6.5
2005-07-13 16:00:00+00:00,692,105,623,823,31.5,21,45.4,84.1,0.0,6.2
2005-07-13 17:00:00+00:00,514,74,411,797,31.1,21,33.5,93.3,0.0,6.0
2005-07-13 18:00:00+00:00,318,55,184,714,30.4,22,21.6,101.4,0.0,6.5
2005-07-13 19:00:00+00:00,129,39,30,508,29.4,23,10.1,109.5,0.0,6.2
2005-07-13 20:00:00+00:00,2,2,2,0,28.3,25,0.0,118.3,0.0,6.2
2005-07-13 21:00:00+00:00,0,0,0,0,26.9,30,0.0,128.2,0.0,7.8
2005-07-13 22:00:00+00:00,0,0,0,0,25.5,31,0.0,139.4,0.0,7.3
2005-07-13 23:00:00+00:00,0,0,0,0,24.2,35,0.0,152.5,0.0,7.6
2005-07-14 00:00:00+00:00,0,0,0,0,23.1,38,0.0,-167.5,0.0,7.9
2005-07-14 01:00:00+00:00,0,0,0,0,21.8,42,0.0,-175.6,0.0,8.4
2005-07-14 02:00:00+00:00,0,0,0,0,20.6,44,0.0,-160.1,0.0,7.9
2005-07-14 03:00:00+00:00,0,0,0,0,20.1,45,0.0,-145.5,0.0,7.9
2005-07-14 04:00:00+00:00,0,0,0,0,19.4,46,0.0,-133.4,0.0,7.6
2005-07-14 05:00:00+00:00,0,0,0,0,19.0,50,0.0,-123.1,0.0,8.3
2005-07-14 06:00:00+00:00,20,20,18,0,19.2,46,4.6,-113.6,0.0,7.2
2005-07-14 07:00:00+00:00,199,92,98,393,20.3,41,15.8,-105.4,0.0,6.7
2005-07-14 08:00:00+00:00,391,96,286,638,21.5,38,27.5,-97.3,0.0,6.5
2005-07-14 09:00:00+00:00,577,127,502,708,22.7,37,39.4,-88.5,0.0,7.1
2005-07-14 10:00:00+00:00,742,164,699,740,23.9,34,51.3,-78.3,0.0,7.1
2005-07-14 11:00:00+00:00,870,185,850,772,25.0,30,62.6,-63.2,0.0,6.3
2005-07-14 12:00:00+00:00,945,199,939,786,25.8,31,71.8,-35.3,0.0,7.4
2005-07-14 13:00:00+00:00,956,213,951,771,26.5,29,74.3,13.0,0.0,6.8
2005-07-14 14:00:00+00:00,902,218,896,739,26.9,28,67.7,51.5,0.0,6.6
2005-07-14 15:00:00+00:00,807,185,779,742,27.1,27,57.1,71.5,0.0,6.8
2005-07-14 16:00:00+00:00,664,145,606,730,27.0,27,45.4,84.0,0.0,6.4
2005-07-14 17:00:00+00:00,484,115,394,670,26.6,29,33.4,93.2,0.0,7.3
2005-07-14 18:00:00+00:00,289,84,179,555,25.8,32,21.6,101.3,0.0,7.9
2005-07-14 19:00:00+00:00,111,48,37,359,24.8,33,10.1,109.4,0.0,7.7
2005-07-14 20:00:00+00:00,2,2,2,0,23.8,34,0.0,118.3,0.0,7.2
2005-07-14 21:00:00+00:00,0,0,0,0,22.8,37,0.0,128.1,0.0,7.2
2005-07-14 22:00:00+00:00,0,0,0,0,21.7,39,0.0,139.3,0.0,7.1
2005-07-14 23:00:00+00:00,0,0,0,0,20.7,40,0.0,152.5,0.0,6.7
2005-07-15 00:00:00+00:00,0,0,0,0,20.2,46,0.0,-167.5,0.0,8.1
2005-07-15 01:00:00+00:00,0,0,0,0,19.7,46,0.0,-175.6,0.0,7.7
2005-07-15 02:00:00+00:00,0,0,0,0,19.1,49,0.0,-160.1,0.0,8.2
2005-07-15 03:00:00+00:00,0,0,0,0,18.8,50,0.0,-145.5,0.0,8.3
2005-07-15 04:00:00+00:00,0,0,0,0,18.5,51,0.0,-133.3,0.0,8.2
2005-07-15 05:00:00+00:00,0,0,0,0,18.3,54,0.0,-123.0,0.0,8.9
2005-07-15 06:00:00+00:00,19,19,16,0,18.5,54,4.4,-113.5,0.0,9.1
2005-07-15 07:00:00+00:00,173,83,87,333,19.5,53,15.7,-105.3,0.0,9.8
2005-07-15 08:00:00+00:00,362,127,272,511,20.7,55,27.4,-97.2,0.0,11.2
2005-07-15 09:00:00+00:00,535,183,470,556,21.9,50,39.3,-88.4,0.0,11.1
2005-07-15 10:00:00+00:00,693,208,657,622,23.1,47,51.2,-78.1,0.0,11.1
2005-07-15 11:00:00+00:00,794,288,779,570,24.2,43,62.5,-63.0,0.0,10.8
2005-07-15 12:00:00+00:00,873,280,874,624,25.1,39,71.7,-35.2,0.0,10.3
2005-07-15 13:00:00+00:00,898,329,900,592,25.8,37,74.2,12.5,0.0,10.0
2005-07-15 14:00:00+00:00,864,294,857,616,26.3,37,67.6,51.3,0.0,10.3
2005-07-15 15:00:00+00:00,755,243,731,610,26.5,33,57.0,71.3,0.0,8.7
2005-07-15 16:00:00+00:00,635,186,584,632,26.5,33,45.3,83.5,0.0,9.1
2005-07-15 17:00:00+00:00,475,125,390,636,26.1,36,33.4,93.1,0.0,9.7
2005-07-15 18:00:00+00:00,281,91,178,519,25.4,36,21.5,101.3,0.0,9.4
2005-07-15 19:00:00+00:00,112,53,40,338,24.5,37,10.0,109.4,0.0,9.1
2005-07-15 20:00:00+00:00,2,2,2,0,23.5,40,0.0,118.2,0.0,9.3
2005-07-15 21:00:00+00:00,0,0,0,0,22.7,43,0.0,128.0,0.0,9.7
2005-07-15 22:00:00+00:00,0,0,0,0,22.0,46,0.0,139.2,0.0,9.9
2005-07-15 23:00:00+00:00,0,0,0,0,21.2,50,0.0,152.4,0.0,10.4
2005-07-16 00:00:00+00:00,0,0,0,0,20.7,48,0.0,-167.5,0.0,9.4
2005-07-16 01:00:00+00:00,0,0,0,0,20.3,49,0.0,-175.6,0.0,9.4
2005-07-16 02:00:00+00:00,0,0,0,0,19.9,52,0.0,-160.0,0.0,9.9
2005-07-16 03:00:00+00:00,0,0,0,0,19.6,56,0.0,-145.5,0.0,10.6
2005-07-16 04:00:00+00:00,0,0,0,0,19.4,58,0.0,-133.3,0.0,10.9
2005-07-16 05:00:00+00:00,0,0,0,0,19.2,62,0.0,-122.6,0.0,11.8
2005-07-16 06:00:00+00:00,18,18,16,0,19.4,58,4.3,-113.5,0.0,11.1
2005-07-16 07:00:00+00:00,195,65,83,484,20.7,53,15.6,-105.2,0.0,10.9
2005-07-16 08:00:00+00:00,390,92,286,650,22.2,51,27.3,-97.1,0.0,11.5
2005-07-16 09:00:00+00:00,582,116,508,737,23.7,44,39.2,-88.3,0.0,10.7
2005-07-16 10:00:00+00:00,747,150,704,767,25.1,40,51.1,-78.0,0.0,10.7
2005-07-16 11:00:00+00:00,868,185,850,771,26.4,35,62.4,-62.5,0.0,9.5
2005-07-16 12:00:00+00:00,947,191,944,797,27.4,31,71.6,-35.1,0.0,8.8
2005-07-16 13:00:00+00:00,956,210,955,776,28.3,29,74.0,12.4,0.0,8.3
2005-07-16 14:00:00+00:00,913,193,904,780,28.8,27,67.5,51.1,0.0,7.8
2005-07-16 15:00:00+00:00,816,166,787,775,29.1,25,57.0,71.2,0.0,7.2
2005-07-16 16:00:00+00:00,668,136,611,749,29.1,25,45.3,83.4,0.0,7.3
2005-07-16 17:00:00+00:00,493,96,402,723,28.7,28,33.3,92.6,0.0,8.3
2005-07-16 18:00:00+00:00,295,78,181,594,27.9,29,21.5,101.2,0.0,8.5
2005-07-16 19:00:00+00:00,113,56,43,331,26.9,31,9.9,109.3,0.0,8.3
2005-07-16 20:00:00+00:00,2,2,2,0,25.8,32,0.0,118.1,0.0,8.0
2005-07-16 21:00:00+00:00,0,0,0,0,25.0,37,0.0,127.6,0.0,9.4
2005-07-16 22:00:00+00:00,0,0,0,0,24.2,37,0.0,139.2,0.0,8.8
2005-07-16 23:00:00+00:00,0,0,0,0,23.4,40,0.0,152.4,0.0,8.9
2005-07-17 00:00:00+00:00,0,0,0,0,22.9,40,0.0,-167.4,0.0,8.5
2005-07-17 01:00:00+00:00,0,0,0,0,22.3,40,0.0,-175.6,0.0,8.2
2005-07-17 02:00:00+00:00,0,0,0,0,21.7,43,0.0,-160.0,0.0,8.5
2005-07-17 03:00:00+00:00,0,0,0,0,21.3,45,0.0,-145.4,0.0,9.0
2005-07-17 04:00:00+00:00,0,0,0,0,21.0,44,0.0,-133.2,0.0,8.2
2005-07-17 05:00:00+00:00,0,0,0,0,20.7,43,0.0,-122.5,0.0,7.7
2005-07-17 06:00:00+00:00,18,18,16,0,21.0,43,4.2,-113.4,0.0,7.9
2005-07-17 07:00:00+00:00,178,77,85,379,22.2,43,15.5,-105.2,0.0,9.1
2005-07-17 08:00:00+00:00,361,124,272,519,23.5,41,27.2,-97.1,0.0,9.6
2005-07-17 09:00:00+00:00,552,149,486,638,24.9,35,39.1,-88.2,0.0,8.6
2005-07-17 10:00:00+00:00,716,200,680,663,26.3,35,51.0,-77.5,0.0,9.8
2005-07-17 11:00:00+00:00,834,249,824,661,27.5,34,62.3,-62.4,0.0,10.2
2005-07-17 12:00:00+00:00,915,258,919,693,28.5,33,71.4,-34.6,0.0,10.8
2005-07-17 13:00:00+00:00,935,252,943,711,29.3,32,73.9,12.3,0.0,10.7
2005-07-17 14:00:00+00:00,895,230,893,720,29.8,32,67.4,50.5,0.0,11.6
2005-07-17 15:00:00+00:00,801,192,778,727,30.1,33,56.9,71.0,0.0,11.8
2005-07-17 16:00:00+00:00,663,142,609,735,30.1,34,45.2,83.2,0.0,12.4
2005-07-17 17:00:00+00:00,481,116,395,666,29.7,34,33.3,92.5,0.0,12.4
2005-07-17 18:00:00+00:00,287,93,183,532,29.0,36,21.4,101.1,0.0,12.2
2005-07-17 19:00:00+00:00,111,56,43,321,28.0,38,9.9,109.2,0.0,12.2
2005-07-17 20:00:00+00:00,2,2,2,0,26.9,43,0.0,118.0,0.0,13.3
2005-07-17 21:00:00+00:00,0,0,0,0,26.3,51,0.0,127.5,0.0,15.3
2005-07-17 22:00:00+00:00,0,0,0,0,25.7,54,0.0,139.1,0.0,15.6
2005-07-17 23:00:00+00:00,0,0,0,0,25.1,56,0.0,152.3,0.0,15.7
2005-07-18 00:00:00+00:00,0,0,0,0,24.7,54,0.0,-167.4,0.0,14.7
2005-07-18 01:00:00+00:00,0,0,0,0,24.3,56,0.0,-175.6,0.0,15.0
2005-07-18 02:00:00+00:00,0,0,0,0,24.0,57,0.0,-160.0,0.0,14.9
2005-07-18 03:00:00+00:00,0,0,0,0,23.8,58,0.0,-145.4,0.0,15.1
2005-07-18 04:00:00+00:00,0,0,0,0,23.5,59,0.0,-133.2,0.0,15.0
2005-07-18 05:00:00+00:00,0,0,0,0,23.4,63,0.0,-122.4,0.0,16.1
2005-07-18 06:00:00+00:00,17,17,15,0,23.6,61,4.1,-113.3,0.0,15.6
2005-07-18 07:00:00+00:00,180,74,84,398,24.9,59,15.4,-105.1,0.0,16.3
2005-07-18 08:00:00+00:00,364,119,276,538,26.4,54,27.1,-96.6,0.0,16.4
2005-07-18 09:00:00+00:00,550,149,486,636,27.8,46,39.0,-88.1,0.0,15.3
2005-07-18 10:00:00+00:00,713,201,679,660,29.2,39,50.9,-77.4,0.0,13.9
2005-07-18 11:00:00+00:00,824,265,814,633,30.4,36,62.1,-62.2,0.0,13.8
2005-07-18 12:00:00+00:00,903,280,908,658,31.5,34,71.2,-34.5,0.0,13.9
2005-07-18 13:00:00+00:00,901,320,907,605,32.2,32,73.7,12.2,0.0,13.3
2005-07-18 14:00:00+00:00,856,301,854,602,32.8,32,67.3,50.3,0.0,14.0
2005-07-18 15:00:00+00:00,745,250,726,592,33.0,28,56.8,70.4,0.0,12.3
2005-07-18 16:00:00+00:00,619,208,574,579,33.0,28,45.1,83.1,0.0,11.9
2005-07-18 17:00:00+00:00,455,138,380,580,32.6,29,33.2,92.4,0.0,12.1
2005-07-18 18:00:00+00:00,265,104,174,442,31.8,30,21.3,100.6,0.0,12.1
2005-07-18 19:00:00+00:00,97,56,42,242,30.9,32,9.8,109.1,0.0,12.3
2005-07-18 20:00:00+00:00,1,1,1,0,29.8,35,0.0,117.5,0.0,12.9
2005-07-18 21:00:00+00:00,0,0,0,0,29.0,39,0.0,127.4,0.0,13.6
2005-07-18 22:00:00+00:00,0,0,0,0,28.2,42,0.0,139.0,0.0,14.0
2005-07-18 23:00:00+00:00,0,0,0,0,27.4,46,0.0,152.2,0.0,14.9
2005-07-19 00:00:00+00:00,0,0,0,0,26.8,53,0.0,-167.4,0.0,16.4
2005-07-19 01:00:00+00:00,0,0,0,0,26.1,56,0.0,-176.0,0.0,16.7
2005-07-19 02:00:00+00:00,0,0,0,0,25.4,59,0.0,-159.6,0.0,17.0
2005-07-19 03:00:00+00:00,0,0,0,0,25.1,59,0.0,-145.3,0.0,16.4
2005-07-19 04:00:00+00:00,0,0,0,0,24.7,60,0.0,-133.1,0.0,16.4
2005-07-19 05:00:00+00:00,0,0,0,0,24.4,57,0.0,-122.4,0.0,15.5
2005-07-19 06:00:00+00:00,13,13,12,0,24.6,53,4.0,-113.2,0.0,14.3
2005-07-19 07:00:00+00:00,164,84,86,304,25.7,49,15.2,-104.6,0.0,14.2
2005-07-19 08:00:00+00:00,334,147,259,412,26.9,45,27.0,-96.5,0.0,14.0
2005-07-19 09:00:00+00:00,501,226,447,438,28.1,41,38.9,-88.0,0.0,13.7
2005-07-19 10:00:00+00:00,642,270,612,481,29.2,38,50.8,-77.3,0.0,13.4
2005-07-19 11:00:00+00:00,773,320,763,513,30.3,35,62.0,-62.1,0.0,13.1
2005-07-19 12:00:00+00:00,871,299,877,605,31.3,32,71.1,-34.3,0.0,12.5
2005-07-19 13:00:00+00:00,877,321,885,580,32.0,29,73.6,12.0,0.0,11.9
2005-07-19 14:00:00+00:00,806,312,805,536,32.5,28,67.2,50.1,0.0,11.5
2005-07-19 15:00:00+00:00,695,308,676,462,32.6,27,56.7,70.3,0.0,11.2
2005-07-19 16:00:00+00:00,536,298,493,337,32.5,27,45.1,82.6,0.0,11.0
2005-07-19 17:00:00+00:00,379,214,322,302,32.1,26,33.1,92.2,0.0,10.1
2005-07-19 18:00:00+00:00,225,164,169,167,31.4,27,21.3,100.5,0.0,9.9
2005-07-19 19:00:00+00:00,80,67,53,75,30.5,28,9.7,109.0,0.0,9.8
2005-07-19 20:00:00+00:00,1,1,1,0,29.6,29,0.0,117.4,0.0,9.8
2005-07-19 21:00:00+00:00,0,0,0,0,28.4,32,0.0,127.3,0.0,10.3
2005-07-19 22:00:00+00:00,0,0,0,0,27.1,36,0.0,138.6,0.0,10.8
2005-07-19 23:00:00+00:00,0,0,0,0,25.9,38,0.0,152.2,0.0,10.4
2005-07-20 00:00:00+00:00,0,0,0,0,24.9,43,0.0,-167.3,0.0,11.3
2005-07-20 01:00:00+00:00,0,0,0,0,23.8,46,0.0,-176.0,0.0,11.4
2005-07-20 02:00:00+00:00,0,0,0,0,22.6,47,0.0,-159.6,0.0,10.8
2005-07-20 03:00:00+00:00,0,0,0,0,22.0,51,0.0,-145.3,0.0,11.5
2005-07-20 04:00:00+00:00,0,0,0,0,21.4,49,0.0,-133.0,0.0,10.4
2005-07-20 05:00:00+00:00,0,0,0,0,20.9,50,0.0,-122.3,0.0,10.2
2005-07-20 06:00:00+00:00,16,16,15,0,21.1,51,3.8,-113.2,0.0,10.5
2005-07-20 07:00:00+00:00,182,69,83,433,22.2,52,15.1,-104.5,0.0,12.0
2005-07-20 08:00:00+00:00,365,110,277,564,23.4,48,26.9,-96.4,0.0,11.9
2005-07-20 09:00:00+00:00,562,143,498,668,24.6,45,38.8,-87.5,0.0,12.0
2005-07-20 10:00:00+00:00,719,187,687,687,25.8,43,50.7,-77.1,0.0,12.2
2005-07-20 11:00:00+00:00,842,227,836,697,26.8,37,61.9,-61.5,0.0,11.1
2005-07-20 12:00:00+00:00,918,242,929,716,27.7,35,70.9,-34.2,0.0,10.8
2005-07-20 13:00:00+00:00,923,272,936,679,28.3,35,73.4,11.5,0.0,11.5
2005-07-20 14:00:00+00:00,888,239,891,704,28.7,36,67.0,49.5,0.0,12.4
2005-07-20 15:00:00+00:00,781,224,764,667,28.9,36,56.6,70.1,0.0,12.3
2005-07-20 16:00:00+00:00,634,191,590,626,28.8,36,45.0,82.4,0.0,12.1
2005-07-20 17:00:00+00:00,458,129,383,604,28.3,36,33.0,92.1,0.0,12.0
2005-07-20 18:00:00+00:00,267,98,175,469,27.6,38,21.2,100.4,0.0,11.8
2005-07-20 19:00:00+00:00,101,57,44,260,26.6,40,9.6,108.5,0.0,12.1
2005-07-20 20:00:00+00:00,1,1,1,0,25.6,49,0.0,117.3,0.0,14.1
2005-07-20 21:00:00+00:00,0,0,0,0,25.4,52,0.0,127.2,0.0,14.9
2005-07-20 22:00:00+00:00,0,0,0,0,25.1,54,0.0,138.5,0.0,15.3
2005-07-20 23:00:00+00:00,0,0,0,0,24.9,59,0.0,152.1,0.0,16.4
2005-07-21 00:00:00+00:00,0,0,0,0,25.2,58,0.0,-167.3,0.0,16.4
2005-07-21 01:00:00+00:00,0,0,0,0,25.4,56,0.0,-176.0,0.0,16.0
2005-07-21 02:00:00+00:00,0,0,0,0,25.7,53,0.0,-159.5,0.0,15.5
2005-07-21 03:00:00+00:00,0,0,0,0,25.8,51,0.0,-145.2,0.0,15.0
2005-07-21 04:00:00+00:00,0,0,0,0,25.9,51,0.0,-132.6,0.0,15.1
2005-07-21 05:00:00+00:00,0,0,0,0,25.9,57,0.0,-122.2,0.0,16.9
2005-07-21 06:00:00+00:00,16,16,14,0,26.2,57,3.7,-113.1,0.0,17.0
2005-07-21 07:00:00+00:00,198,57,80,543,28.1,54,15.0,-104.4,0.0,17.9
2005-07-21 08:00:00+00:00,397,72,293,720,30.0,49,26.8,-96.3,0.0,18.0
2005-07-21 09:00:00+00:00,597,84,524,821,32.0,41,38.7,-87.4,0.0,17.2
2005-07-21 10:00:00+00:00,762,115,721,839,33.9,37,50.5,-76.6,0.0,17.1
2005-07-21 11:00:00+00:00,879,155,870,822,35.5,33,61.7,-61.3,0.0,17.0
2005-07-21 12:00:00+00:00,948,179,954,814,36.9,28,70.7,-34.1,0.0,15.5
2005-07-21 13:00:00+00:00,960,192,969,802,37.9,26,73.2,11.4,0.0,15.0
2005-07-21 14:00:00+00:00,911,188,911,787,38.6,25,66.9,49.3,0.0,15.2
2005-07-21 15:00:00+00:00,809,169,789,768,38.9,23,56.5,69.5,0.0,13.8
2005-07-21 16:00:00+00:00,657,156,611,710,38.9,23,44.9,82.3,0.0,13.9
2005-07-21 17:00:00+00:00,475,116,396,659,38.4,22,33.0,92.0,0.0,13.0
2005-07-21 18:00:00+00:00,278,85,179,539,37.4,24,21.1,100.3,0.0,13.1
2005-07-21 19:00:00+00:00,102,50,38,314,36.0,25,9.5,108.4,0.0,13.0
2005-07-21 20:00:00+00:00,1,1,1,0,34.7,28,0.0,117.3,0.0,13.2
2005-07-21 21:00:00+00:00,0,0,0,0,33.5,32,0.0,127.1,0.0,14.5
2005-07-21 22:00:00+00:00,0,0,0,0,32.3,34,0.0,138.4,0.0,14.4
2005-07-21 23:00:00+00:00,0,0,0,0,31.2,35,0.0,152.1,0.0,14.0
2005-07-22 00:00:00+00:00,0,0,0,0,30.2,41,0.0,-167.3,0.0,15.6
2005-07-22 01:00:00+00:00,0,0,0,0,29.2,42,0.0,-176.0,0.0,15.1
2005-07-22 02:00:00+00:00,0,0,0,0,28.1,45,0.0,-159.5,0.0,15.0
2005-07-22 03:00:00+00:00,0,0,0,0,27.6,46,0.0,-145.2,0.0,14.8
2005-07-22 04:00:00+00:00,0,0,0,0,27.0,48,0.0,-132.5,0.0,15.2
2005-07-22 05:00:00+00:00,0,0,0,0,26.6,43,0.0,-122.1,0.0,13.2
2005-07-22 06:00:00+00:00,15,15,13,0,26.7,42,3.6,-112.6,0.0,12.9
2005-07-22 07:00:00+00:00,197,53,78,560,28.0,38,14.9,-104.3,0.0,12.5
2005-07-22 08:00:00+00:00,394,71,291,721,29.4,37,26.6,-96.2,0.0,13.1
2005-07-22 09:00:00+00:00,585,98,516,780,30.7,33,38.6,-87.3,0.0,12.6
2005-07-22 10:00:00+00:00,748,133,714,798,32.0,30,50.4,-76.4,0.0,12.1
2005-07-22 11:00:00+00:00,868,171,861,792,33.1,28,61.6,-61.2,0.0,12.2
2005-07-22 12:00:00+00:00,933,206,940,771,34.0,26,70.6,-33.5,0.0,11.9
2005-07-22 13:00:00+00:00,940,231,958,741,34.7,25,73.0,11.3,0.0,11.9
2005-07-22 14:00:00+00:00,901,207,908,754,35.1,25,66.8,49.1,0.0,12.2
2005-07-22 15:00:00+00:00,808,169,790,767,35.3,25,56.4,69.3,0.0,12.6
2005-07-22 16:00:00+00:00,670,122,622,778,35.3,24,44.8,82.1,0.0,11.8
2005-07-22 17:00:00+00:00,497,82,411,765,34.9,24,32.9,91.5,0.0,11.6
2005-07-22 18:00:00+00:00,301,61,186,669,34.1,27,21.0,100.1,0.0,12.4
2005-07-22 19:00:00+00:00,115,39,31,466,33.2,31,9.4,108.3,0.0,13.7
2005-07-22 20:00:00+00:00,1,1,1,0,32.1,33,0.0,117.2,0.0,13.9
2005-07-22 21:00:00+00:00,0,0,0,0,30.9,41,0.0,127.1,0.0,16.0
2005-07-22 22:00:00+00:00,0,0,0,0,29.6,44,0.0,138.3,0.0,16.2
2005-07-22 23:00:00+00:00,0,0,0,0,28.4,47,0.0,151.6,0.0,15.9
2005-07-23 00:00:00+00:00,0,0,0,0,27.6,47,0.0,-167.2,0.0,15.3
2005-07-23 01:00:00+00:00,0,0,0,0,26.7,52,0.0,-176.0,0.0,16.0
2005-07-23 02:00:00+00:00,0,0,0,0,25.8,55,0.0,-159.5,0.0,16.1
2005-07-23 03:00:00+00:00,0,0,0,0,25.3,56,0.0,-145.1,0.0,15.8
2005-07-23 04:00:00+00:00,0,0,0,0,24.8,60,0.0,-132.4,0.0,16.4
2005-07-23 05:00:00+00:00,0,0,0,0,24.4,63,0.0,-122.1,0.0,16.9
2005-07-23 06:00:00+00:00,14,14,13,0,24.6,58,3.4,-112.5,0.0,15.9
2005-07-23 07:00:00+00:00,195,53,77,558,25.9,52,14.8,-104.2,0.0,15.2
2005-07-23 08:00:00+00:00,390,72,290,711,27.3,48,26.5,-96.1,0.0,15.2
2005-07-23 09:00:00+00:00,580,101,514,769,28.7,41,38.5,-87.1,0.0,14.2
2005-07-23 10:00:00+00:00,741,142,710,778,29.9,37,50.3,-76.3,0.0,13.6
2005-07-23 11:00:00+00:00,864,176,859,784,31.1,36,61.5,-60.6,0.0,14.3
2005-07-23 12:00:00+00:00,936,197,946,784,32.0,33,70.4,-33.4,0.0,13.9
2005-07-23 13:00:00+00:00,954,197,967,793,32.8,32,72.8,11.2,0.0,13.8
2005-07-23 14:00:00+00:00,909,188,913,786,33.3,31,66.6,48.5,0.0,13.9
2005-07-23 15:00:00+00:00,814,156,798,791,33.5,30,56.3,69.2,0.0,13.4
2005-07-23 16:00:00+00:00,675,113,627,799,33.5,30,44.7,81.6,0.0,13.5
2005-07-23 17:00:00+00:00,492,86,409,751,33.1,32,32.8,91.4,0.0,14.2
2005-07-23 18:00:00+00:00,293,68,183,631,32.3,33,20.9,100.0,0.0,13.8
2005-07-23 19:00:00+00:00,110,40,32,432,31.3,36,9.3,108.2,0.0,14.5
2005-07-23 20:00:00+00:00,1,1,1,0,30.3,37,0.0,117.1,0.0,14.1
2005-07-23 21:00:00+00:00,0,0,0,0,29.1,46,0.0,126.6,0.0,16.2
2005-07-23 22:00:00+00:00,0,0,0,0,28.0,51,0.0,138.2,0.0,16.9
2005-07-23 23:00:00+00:00,0,0,0,0,26.9,53,0.0,151.5,0.0,16.4
2005-07-24 00:00:00+00:00,0,0,0,0,26.1,53,0.0,-167.2,0.0,15.7
2005-07-24 01:00:00+00:00,0,0,0,0,25.3,58,0.0,-176.0,0.0,16.4
2005-07-24 02:00:00+00:00,0,0,0,0,24.5,60,0.0,-159.4,0.0,16.2
2005-07-24 03:00:00+00:00,0,0,0,0,24.0,60,0.0,-145.1,0.0,15.8
2005-07-24 04:00:00+00:00,0,0,0,0,23.6,64,0.0,-132.4,0.0,16.3
2005-07-24 05:00:00+00:00,0,0,0,0,23.2,66,0.0,-121.6,0.0,16.4
2005-07-24 06:00:00+00:00,14,14,12,0,23.4,63,3.3,-112.4,0.0,15.9
2005-07-24 07:00:00+00:00,195,51,77,567,24.7,57,14.6,-104.1,0.0,15.7
2005-07-24 08:00:00+00:00,401,64,297,756,26.2,50,26.4,-95.5,0.0,14.8
2005-07-24 09:00:00+00:00,601,75,530,848,27.6,42,38.4,-87.0,0.0,13.6
2005-07-24 10:00:00+00:00,772,97,736,879,29.0,38,50.2,-76.1,0.0,13.3
2005-07-24 11:00:00+00:00,893,129,882,871,30.2,34,61.3,-60.4,0.0,12.8
2005-07-24 12:00:00+00:00,966,144,969,874,31.2,33,70.2,-33.2,0.0,12.9
2005-07-24 13:00:00+00:00,978,155,982,862,32.0,31,72.6,11.2,0.0,12.9
2005-07-24 14:00:00+00:00,939,137,937,875,32.5,30,66.5,48.3,0.0,12.9
2005-07-24 15:00:00+00:00,841,115,820,874,32.8,29,56.2,68.6,0.0,12.4
2005-07-24 16:00:00+00:00,691,91,640,854,32.7,28,44.6,81.4,0.0,11.7
2005-07-24 17:00:00+00:00,500,82,417,775,32.3,27,32.7,91.2,0.0,11.1
